# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)	Dind.region100 (J/m2)
1.3600202491126948e-09	-1.0389105e-08	-1.4559913e-09	0.9364418	793822.7	0.0028963895
1.3650086419615537e-09	-1.076827e-09	-1.1647931e-08	0.9369013	795825.06	0.002895377
1.3700226291907522e-09	1.0806185e-08	-4.8533044e-09	0.93858176	797903.6	0.0028943764
1.3750106005599677e-09	7.3102897e-09	1.5530574e-08	0.9411383	800004.56	0.0028933967
1.380023610014026e-09	-1.9428384e-08	5.338635e-09	0.94435847	802115.75	0.0028924297
1.3850109031028598e-09	-2.7603169e-09	-2.23252e-08	0.94768375	804182.94	0.0028914842
1.390023542245329e-09	2.3948024e-08	-4.8533044e-10	0.9503515	806194.56	0.002890551
1.3950102888880943e-09	-5.9907976e-09	2.4266521e-08	0.95194453	808098.3	0.00288964
1.4000228146353272e-09	-2.1051207e-08	-1.1647931e-08	0.9524674	809883.7	0.0028887421
1.4050101677261477e-09	1.6440568e-08	-1.8927887e-08	0.9516891	811504.9	0.002887866
1.4100234696816629e-09	1.2133261e-08	2.0383878e-08	0.95000505	812952.44	0.002887003
1.4150114891526392e-09	-2.2173534e-08	7.2799566e-09	0.9481835	814189	0.0028861621
1.4200255683475734e-09	-1.2133261e-10	-2.135454e-08	0.9465522	815207.56	0.002885335
1.4250138183563912e-09	1.8897554e-08	6.794626e-09	0.9456458	815981.56	0.0028845302
1.4300014228626179e-09	-9.426027e-09	1.31039215e-08	0.9458857	816504.5	0.0028837437
1.4350143002570587e-09	-8.735948e-09	-1.26185915e-08	0.94716805	816769.25	0.0028829714
1.4400009725161752e-09	1.0313272e-08	-3.8826435e-09	0.9490745	816768.9	0.0028822217
1.4450127144212426e-09	7.507455e-10	7.765287e-09	0.9513032	816503.44	0.0028814871
1.4500244251093747e-09	-5.6647163e-09	-9.706609e-10	0.95325315	815976.5	0.0028807712
1.455010951040655e-09	2.7299838e-09	0	0.95421916	815201.06	0.002880077
1.460023221545924e-09	-2.972649e-09	2.9119827e-09	0.9541464	814181.25	0.002879399
1.4650105988804736e-09	-3.3366468e-10	-5.338635e-09	0.9530031	812943.3	0.0028787428
1.4700242983343136e-09	7.79562e-09	1.4559913e-09	0.95085084	811494.4	0.0028781027
1.4750126898421432e-09	-3.3063137e-09	8.250617e-09	0.94832885	809871.6	0.0028774857
1.4800011708340614e-09	-5.914965e-09	-6.3092958e-09	0.9459782	808094	0.0028768866
1.4850152993822829e-09	8.796614e-09	-5.8239653e-09	0.9441316	806179.25	0.0028763048
1.490003303288663e-09	2.4873186e-09	1.067727e-08	0.9431507	804177.2	0.0028757455
1.4950163243188986e-09	-1.39077505e-08	-2.9119827e-09	0.9432253	802099.06	0.0028752026
1.5000257295242343e-09	4.2769743e-09	-1.3589252e-08	0.94406295	800020.7	0.0028746803
1.5050147467285476e-09	9.888608e-09	9.221278e-09	0.94544387	804037.75	0.0028741797
1.5100016588821317e-09	-1.41959156e-08	5.8239653e-09	0.947509	807989.9	0.002873699
1.5150147915890265e-09	6.749126e-10	-1.4074582e-08	0.9496209	811836.3	0.0028732358
1.5200024697849431e-09	1.3680252e-08	4.8533044e-09	0.95159894	815477.06	0.0028727953
1.5250155453538955e-09	-1.0442188e-08	1.2133261e-08	0.95349425	818891.5	0.0028723725
1.5300029908529954e-09	-7.568121e-09	-1.3589252e-08	0.9548254	821991.3	0.0028719713
1.5350155524615997e-09	1.41655825e-08	-4.8533044e-10	0.9553825	824759.2	0.0028715893
1.5400018740897939e-09	-6.5216277e-09	1.31039215e-08	0.95548314	827123.1	0.0028712288
1.5450136574607085e-09	-9.57011e-09	-1.2133261e-08	0.95522225	829070.4	0.002870887
1.5500002024061678e-09	1.3270754e-08	-1.9413218e-09	0.95453984	830550.75	0.0028705678
1.5550123958762814e-09	-3.109148e-09	9.221278e-09	0.9540987	831555.9	0.0028702666
1.5600250263362312e-09	-5.6419664e-09	-7.2799566e-09	0.95401806	832060.75	0.0028699865
1.5650126292687735e-09	5.8542984e-09	4.8533044e-10	0.95408154	832058.9	0.0028697283
1.570025159388406e-09	-5.133886e-09	3.397313e-09	0.95461524	831550.2	0.0028694896
1.5750118177241449e-09	-3.048482e-09	-8.250617e-09	0.9553355	830547.75	0.0028692726
1.5800239167882665e-09	9.448777e-09	0	0.95579237	829057.4	0.0028690745
1.5850097687150854e-09	-6.1424634e-09	1.1647931e-08	0.9559485	827118.1	0.0028688987
1.5900211491946785e-09	-9.251612e-09	-1.2133261e-08	0.95569175	824740.1	0.0028687427
1.5950075410158384e-09	1.6622568e-08	-3.8826435e-09	0.95471674	821985.2	0.002868608
1.600020075480579e-09	-3.5489789e-09	1.6501234e-08	0.9532206	818868.25	0.002868493
1.6050076206597718e-09	-1.2254594e-08	-9.221278e-09	0.9515892	815469.8	0.0028684004
1.610021662792511e-09	1.41655825e-08	-8.250617e-09	0.94969326	811808.94	0.002868327
1.6150101316846256e-09	9.782442e-10	1.6015905e-08	0.9479075	807980.8	0.0028682756
1.6200237552426758e-09	-1.5227243e-08	-3.397313e-09	0.9465682	804007.06	0.0028682442
1.6250117878648955e-09	7.446789e-09	-1.4559913e-08	0.94546497	799990.5	0.0028682337
1.6300249555071227e-09	1.2557925e-08	1.2133261e-08	0.94460624	795953.8	0.0028682442
1.6350121854923508e-09	-1.3862251e-08	6.794626e-09	0.94406515	792001.8	0.0028682756
1.6400253808115815e-09	1.9716549e-10	-1.5530574e-08	0.94355124	788155.75	0.0028683275
1.6450135265231247e-09	1.4696412e-08	3.8826435e-09	0.94278926	784515.1	0.0028684004
1.6500020947025585e-09	-1.0707603e-08	1.26185915e-08	0.9418592	781117.25	0.0028684938
1.6550167994980802e-09	-7.2041235e-09	-1.3589252e-08	0.94072425	778000.56	0.0028686086
1.6600063923703936e-09	1.6501234e-08	-4.367974e-09	0.93916607	775245.5	0.0028687434
1.665021235508845e-09	2.6389844e-09	2.0383878e-08	0.93744844	772868.56	0.0028688998
1.670010290288543e-09	-1.9686215e-08	-9.706609e-10	0.9358521	770930.8	0.002869076
1.6750250012125006e-09	3.8219774e-09	-2.23252e-08	0.93430144	769443.1	0.002869274
1.680013728392325e-09	1.9246386e-08	5.338635e-09	0.93303806	768444	0.0028694912
1.6850026347335828e-09	-9.084779e-09	1.4074582e-08	0.932344	767940.3	0.0028697292
1.6900176032954627e-09	-1.1632764e-08	-1.067727e-08	0.9322182	767941.4	0.002869989
1.6950069755998277e-09	8.538782e-09	-8.250617e-09	0.932556	768447.1	0.002870268
1.7000219734361192e-09	5.308302e-09	3.8826435e-09	0.9334555	769454.8	0.002870569
1.7050114095770882e-09	-3.397313e-09	2.4266522e-09	0.93487084	770938.2	0.0028708887
1.7100005161660542e-09	8.0382856e-10	0	0.93643105	772877.94	0.0028712293
1.7150148884323394e-09	-5.2931353e-09	1.9413218e-09	0.93806005	775256.56	0.0028715916
1.7200034207514987e-09	-6.0362972e-09	-1.0191939e-08	0.93973166	778012.4	0.002871972
1.72501745399271e-09	1.5879406e-08	-8.735948e-09	0.9411626	781130	0.0028723748
1.7300058759182793e-09	5.7329657e-09	1.8927887e-08	0.94225967	784528.8	0.0028727958
1.735019857038641e-09	-2.1233207e-08	3.397313e-09	0.9431821	788189.75	0.002873239
1.7400084555164228e-09	6.976625e-10	-2.5722514e-08	0.9439457	792018	0.0028736999
1.74502256218917e-09	2.21887e-08	4.8533044e-09	0.9445539	795992	0.0028741832
1.750025963028764e-09	-9.827941e-09	2.135454e-08	0.9452472	799970.1	0.0028746855
1.755015868534294e-09	-2.0960208e-08	-1.3589252e-08	0.9459252	794237.9	0.0028752063
1.7600042912109097e-09	1.6577069e-08	-1.8442556e-08	0.9458403	788597.6	0.0028757462
1.7650176547777959e-09	1.46509125e-08	1.6015905e-08	0.94516677	783109.9	0.0028763085
1.7700055738040246e-09	-1.5378909e-08	1.067727e-08	0.9435967	777915.44	0.0028768876
1.7750194938554573e-09	-8.068619e-09	-1.6015905e-08	0.94067264	773043.44	0.0028774892
1.7800083031505399e-09	1.4074582e-08	-7.2799566e-09	0.9368664	768620	0.0028781071
1.7850235277836588e-09	8.735948e-09	1.26185915e-08	0.9328029	764669.9	0.0028787472
1.7900139890610748e-09	-1.0252606e-08	8.735948e-09	0.92869925	761295.56	0.002879404
1.7950044504133836e-09	-8.4932825e-09	-5.8239653e-09	0.92475873	758529.3	0.0028800792
1.8000198761567502e-09	2.9119827e-09	-7.765287e-09	0.92190063	756405.7	0.002880777
1.8050096471284117e-09	7.704621e-09	-4.367974e-09	0.9203599	754979.3	0.0028814904
1.8100246010496628e-09	9.873441e-09	6.3092958e-09	0.9197507	754258.3	0.0028822254
1.8150135277976462e-09	-8.038286e-09	1.26185915e-08	0.9204775	754261.06	0.0028829756
1.8200030638773122e-09	-1.4749496e-08	-1.1647931e-08	0.9225274	754982.1	0.0028837442
1.825018641470595e-09	1.0950268e-08	-1.6986565e-08	0.92526776	756419.4	0.0028845356
1.830008638026849e-09	1.6440568e-08	8.250617e-09	0.9282876	758535.75	0.0028853405
1.835024267980423e-09	-7.492289e-09	1.5530574e-08	0.9315453	761319.1	0.0028861682
1.840013845484245e-09	-1.7229231e-08	-3.8826435e-09	0.9346229	764697.3	0.0028870092
1.8450029413233477e-09	7.674288e-09	-1.6015905e-08	0.9368558	768629.44	0.002887868
1.8500171025354838e-09	1.31342555e-08	9.706609e-09	0.9384186	773077.6	0.002888749
1.855005349057275e-09	-9.903775e-09	1.1647931e-08	0.939532	777926.44	0.002889643
1.860019424574456e-09	-6.73396e-09	-9.221278e-09	0.9399069	783149.6	0.0028905591
1.8650080557619612e-09	5.839132e-09	-2.9119827e-09	0.93997794	788611.3	0.0028914877
1.8700223838265114e-09	3.002982e-09	5.8239653e-09	0.940384	794281.5	0.0028924386
1.875011382751718e-09	-1.4711579e-09	1.9413218e-09	0.941191	800013.06	0.0028934008
1.8800253766346366e-09	-1.1678264e-09	9.706609e-10	0.9425316	805772.94	0.0028943853
1.8850131321432436e-09	-2.3659859e-09	0	0.94473594	811412.25	0.0028953815
1.8900003825007026e-09	3.1546479e-09	-4.8533044e-09	0.9476378	816871.75	0.0028963943
1.8950126212468306e-09	6.0666303e-09	5.8239653e-09	0.95060307	822091.7	0.0028974277
1.900024150194162e-09	-8.675282e-09	7.2799566e-09	0.9535119	826960.75	0.0028984773
1.905009897614212e-09	-5.0656364e-09	-1.1647931e-08	0.95592254	831381.3	0.0028995383
1.9100215451479447e-09	1.2231844e-08	-3.397313e-09	0.95717585	835328.7	0.0029006198
1.91500743124279e-09	-3.791644e-10	1.5530574e-08	0.9574738	838700.44	0.0029017117
1.920019244934182e-09	-1.3558919e-08	-4.8533044e-09	0.9569516	841477.94	0.002902825
1.9250061661591823e-09	7.734954e-09	-1.31039215e-08	0.9557167	843589.5	0.002903948
1.9300187221587516e-09	9.706609e-09	1.067727e-08	0.95441824	845022.56	0.0029050922
1.935005681776773e-09	-1.5151409e-08	5.338635e-09	0.95359653	845740.4	0.0029062447
1.9400182049458534e-09	7.8866197e-10	-1.6501234e-08	0.9532767	845738.6	0.0029074186
1.9450045293789246e-09	1.4150416e-08	6.3092958e-09	0.95362467	845017.56	0.0029086012
1.9500156652080267e-09	-1.0935102e-08	1.1647931e-08	0.9546138	843581.7	0.0029098035
1.9550011098274184e-09	-5.8542984e-09	-1.2133261e-08	0.95550936	841467.94	0.0029110145
1.9600117701611285e-09	1.15872645e-08	-1.4559913e-09	0.9560557	838688.56	0.0029122452
1.9650224410899317e-09	-1.2284926e-09	1.3589252e-08	0.9559918	835296.3	0.0029134897
1.9700083370072547e-09	-1.2497259e-08	-5.8239653e-09	0.954833	831366.06	0.002914742
1.975020694751697e-09	9.827941e-09	-9.221278e-09	0.95274955	826919.1	0.0029160143
1.980008219115582e-09	7.552955e-09	1.3589252e-08	0.9500769	822070.6	0.0029172942
1.985022192038629e-09	-1.3831918e-08	4.8533044e-09	0.9469501	816847.56	0.002918593
1.990010729447696e-09	-7.2799566e-10	-1.26185915e-08	0.9438004	811385.56	0.002919898
1.9950244342225665e-09	1.31039215e-08	-9.706609e-10	0.94109935	805716.2	0.0029212227
2e-09	1.2133261e-10	7.2799566e-09	0.9388897	800000	0.00292255
2.005014941479511e-09	-9.630776e-09	-4.8533044e-09	0.9371054	795068	0.0029239
2.0100020603010457e-09	4.974637e-09	-9.706609e-09	0.93598074	790240.9	0.0029252537
2.015015264872662e-09	5.8087988e-09	4.367974e-09	0.9351409	785542.9	0.0029266267
2.0200035883737465e-09	-1.9716548e-09	6.3092958e-09	0.93427086	781095.6	0.0029280048
2.025017936953736e-09	-3.1243148e-09	1.4559913e-09	0.9333675	776924.3	0.0029294011
2.0300074379533036e-09	-2.4418187e-09	-1.9413218e-09	0.9322114	773136.94	0.0029308018
2.035022623022352e-09	3.0522735e-09	-3.8826435e-09	0.9305284	769755.25	0.0029322207
2.040011839693901e-09	5.156636e-09	2.4266522e-09	0.9284304	766867.06	0.0029336428
2.0450009722833025e-09	2.4873186e-09	7.2799566e-09	0.9261505	764499.4	0.0029350754
2.0500155835231236e-09	-9.130279e-09	2.4266522e-09	0.9236667	762681.2	0.0029365257
2.055004640867341e-09	-3.3063137e-09	-9.706609e-09	0.92118573	761459.7	0.0029379781
2.0600194866702817e-09	9.403277e-09	-3.8826435e-09	0.9191709	760841.8	0.002939449
2.0650093083613743e-09	4.807805e-09	8.735948e-09	0.9177624	760843.75	0.0029409206
2.0700247626290082e-09	-7.128291e-09	6.3092958e-09	0.91699034	761465.2	0.00294241
2.0750144429351497e-09	-9.281945e-09	-5.338635e-09	0.91714305	762690.3	0.0029439013
2.0800040741889216e-09	7.871453e-09	-1.067727e-08	0.9182797	764501.44	0.0029454005
2.085018880855224e-09	1.4749496e-08	9.706609e-09	0.92019224	766883.25	0.0029469165
2.0900077978940557e-09	-1.2466925e-08	1.31039215e-08	0.9227085	769774.3	0.0029484327
2.0950222223090226e-09	-7.765287e-09	-1.2133261e-08	0.92579144	773158.25	0.002949965
2.100011020237018e-09	1.0373938e-08	-7.765287e-09	0.92902803	776947.44	0.0029514972
2.1050254396238765e-09	5.0201368e-09	8.735948e-09	0.9320392	781120.7	0.0029530448
2.1100140697038313e-09	-4.185975e-09	4.8533044e-09	0.9347326	785569.8	0.002954592
2.115002549760334e-09	-6.369962e-09	-5.338635e-09	0.93691355	790245.25	0.0029561464
2.120016284871798e-09	4.47414e-09	-2.9119827e-09	0.93836534	795098.6	0.0029577157
2.1250040949333745e-09	3.2911471e-09	1.9413218e-09	0.9392425	800004.06	0.0029592835
2.1300172984776746e-09	-2.5783178e-10	1.9413218e-09	0.9397717	804934.4	0.0029608656
2.1350048851969934e-09	-4.716805e-09	4.8533044e-09	0.9400619	809761.8	0.0029624454
2.140018066683004e-09	-1.7744894e-09	-5.338635e-09	0.9404023	814459.6	0.0029640396
2.1450055448125995e-09	5.8087988e-09	1.4559913e-09	0.94115365	818906	0.002965632
2.150018495598376e-09	-1.9109887e-09	5.338635e-09	0.94232905	823076.06	0.002967237
2.1550055570584598e-09	-5.596467e-09	-2.4266522e-09	0.9438829	826861.6	0.0029688396
2.160017808724485e-09	3.9660595e-09	-4.8533044e-09	0.9458463	830241.75	0.0029704543
2.165004204864775e-09	6.4306285e-09	6.794626e-09	0.94781125	833128.9	0.002972066
2.1700158147137066e-09	-7.1434574e-09	3.397313e-09	0.94945407	835507	0.00297369
2.175001507227927e-09	-6.8249595e-10	-7.765287e-09	0.9505992	837314.5	0.00297531
2.1800128441948922e-09	6.4306285e-09	1.9413218e-09	0.95099205	838541.75	0.002976942
2.185024439239344e-09	-2.8058167e-09	6.3092958e-09	0.95054126	839158.5	0.0029785777
2.190010812953982e-09	-2.3963191e-09	4.8533044e-10	0.9494937	839156.25	0.0029802087
2.1950231113744856e-09	-5.232469e-10	-3.397313e-09	0.94805187	838535.1	0.0029818518
2.2000102128744307e-09	3.1546479e-09	-9.706609e-10	0.9464421	837311	0.0029834888
2.205022724134471e-09	2.3963191e-09	1.4559913e-09	0.94505847	835490.75	0.0029851366
2.210009532041055e-09	-3.89781e-09	4.367974e-09	0.9440481	833121.6	0.002986779
2.215021725193604e-09	-5.186969e-09	-8.735948e-09	0.94334674	830216.9	0.002988431
2.2200080316239935e-09	9.175778e-09	-6.3092958e-09	0.9429851	826852.06	0.0029900772
2.2250197851266997e-09	3.6703114e-09	1.26185915e-08	0.9427128	823045.56	0.0029917331
2.2300062154735216e-09	-1.226976e-08	1.9413218e-09	0.942201	818895.94	0.0029933818
2.2350185338982527e-09	1.1981596e-09	-1.2133261e-08	0.9412869	814426.1	0.0029950398
2.2400057678732967e-09	8.644949e-09	2.4266522e-09	0.9398234	809751.7	0.0029966908
2.245019195281353e-09	-1.9109887e-09	6.3092958e-09	0.93763614	804898.5	0.0029983504
2.2500000000000003e-09	-7.522622e-09	-3.8826435e-09	0.93485147	800000	0.0029999998
2.25501609503912e-09	2.4266522e-10	-8.735948e-09	0.9318264	801195.1	0.003001661
2.2600040780492372e-09	4.0039763e-09	9.706609e-10	0.9291472	802364.8	0.0030033127
2.265017708703572e-09	-7.2799566e-10	4.8533044e-10	0.9270281	803503	0.0030049721
2.270005490908874e-09	1.5318242e-09	2.4266522e-09	0.9261504	804580.25	0.003006623
2.275018818880193e-09	-6.4912946e-09	0	0.9267685	805590.6	0.00300828
2.2800064686681106e-09	3.0333153e-10	-1.0191939e-08	0.92861146	806507.9	0.0030099277
2.285019480930115e-09	9.918941e-09	-4.8533044e-10	0.93134767	807326.8	0.0030115822
2.2900068819239532e-09	1.2133261e-10	6.3092958e-09	0.93461055	808026.44	0.0030132264
2.2950196734847235e-09	-8.781448e-09	4.8533044e-10	0.9376808	808602.5	0.0030148767
2.3000067473448904e-09	1.06166034e-10	-7.2799566e-09	0.93976384	809040.5	0.0030165168
2.3050192018003922e-09	7.4012894e-09	6.3092958e-09	0.9407655	809337.6	0.0030181622
2.3100062786923556e-09	-6.0893806e-09	4.367974e-09	0.94032913	809486.56	0.003019797
2.315019200408666e-09	-4.2466414e-10	-5.8239653e-09	0.93840504	809486.2	0.0030214365
2.320006723801536e-09	1.1829929e-09	-4.8533044e-10	0.93562305	809336.56	0.0030230647
2.325020475532996e-09	2.2446534e-09	-3.8826435e-09	0.9323996	809038.44	0.0030246973
2.3300087904624218e-09	6.127297e-09	3.8826435e-09	0.9292519	808599.6	0.0030263178
2.3350223734971625e-09	-1.5166576e-09	6.794626e-09	0.92678225	808022.7	0.003027943
2.340010141916654e-09	-6.4002954e-09	0	0.92548084	807322.4	0.0030295548
2.345023221298223e-09	-1.0464938e-09	-1.0191939e-08	0.9252794	806502.8	0.00303117
2.3500102794864e-09	1.36195855e-08	-1.4559913e-09	0.9261443	805585.1	0.003032772
2.3550229285981092e-09	-1.2967423e-09	1.5045243e-08	0.92796797	804574.3	0.0030343775
2.360010393416069e-09	-1.1511432e-08	-4.367974e-09	0.930022	803496.8	0.003035969
2.365023470832788e-09	8.887613e-09	-1.0191939e-08	0.93188035	802358.4	0.003037563
2.370011213793458e-09	1.0889602e-08	9.706609e-09	0.93318313	801188.7	0.003039143
2.3750247566611103e-09	-7.689454e-09	1.11626e-08	0.9334393	799994.06	0.0030407254
2.3800125152452434e-09	-9.691442e-09	-1.0191939e-08	0.9324699	798805.75	0.0030422935
2.385000225350662e-09	8.796614e-09	-1.0191939e-08	0.93044764	797636.1	0.0030438541
2.3900136884217375e-09	9.949274e-09	7.2799566e-09	0.92760336	796497.9	0.0030454164
2.3950017212262964e-09	-7.037291e-09	1.0191939e-08	0.92420644	795420.44	0.0030469638
2.4000154977542828e-09	-1.2588258e-08	-7.2799566e-09	0.9208402	794409.94	0.0030485112
2.405003895520835e-09	4.4893067e-09	-1.11626e-08	0.91802925	793492.5	0.0030500432
2.410017858913189e-09	1.3225255e-08	5.338635e-09	0.91590124	792673.3	0.0030515753
2.4150060109922513e-09	-1.395325e-09	1.5045243e-08	0.9148377	791973.7	0.003053091
2.420019757619451e-09	-1.4302081e-08	1.4559913e-09	0.9149299	791397.4	0.0030546067
2.425007796351414e-09	-1.9109887e-09	-1.6986565e-08	0.91594064	790959.4	0.0030561057
2.4300212990637943e-09	1.8639723e-08	-2.9119827e-09	0.9176499	790662.2	0.0030576033
2.4350094119300513e-09	4.6637223e-09	1.7471896e-08	0.91979146	790513.3	0.0030590845
2.4400231972064152e-09	-1.8230224e-08	5.8239653e-09	0.9219341	790513.9	0.0030605637
2.445011423839754e-09	-7.7501205e-09	-1.9413218e-08	0.9235796	790663.75	0.003062026
2.4500251751542628e-09	1.7593228e-08	-6.794626e-09	0.92461455	790961.8	0.0030634864
2.4550132602329153e-09	6.5216277e-09	1.9413218e-08	0.9248236	791400.75	0.0030649286
2.4600013301030987e-09	-1.9246386e-08	4.367974e-09	0.9240755	791974.7	0.003066361
2.4650148345877713e-09	-6.0666305e-11	-1.8442556e-08	0.92264205	792678.4	0.00306779
2.4700029483486895e-09	1.5196909e-08	-1.4559913e-09	0.9208008	793493.75	0.003069201
2.475016808556305e-09	3.6399783e-09	1.5045243e-08	0.9187884	794416.25	0.0030706082
2.480005002858912e-09	-1.1033684e-08	4.367974e-09	0.9170283	795421.9	0.003071998
2.4850188603599163e-09	-6.0817973e-09	-8.735948e-09	0.91590863	796505.06	0.0030733824
2.490006933755612e-09	5.0959694e-09	-5.338635e-09	0.91558737	797637.75	0.0030747487
2.4950204135261563e-09	1.010094e-08	0	0.9161224	798813.5	0.00307611
2.5000000000000005e-09	-1.2133261e-09	1.6986565e-08	0.9176043	800000	0.0030774502
2.5050156967908068e-09	-2.130904e-08	-5.8239653e-09	0.9197468	800374.9	0.0030787878
2.5100033588937596e-09	7.6363715e-09	-2.4266521e-08	0.9221147	800741.7	0.0030801056
2.5150165160124655e-09	2.1460705e-08	7.765287e-09	0.92448974	801098.9	0.0030814176
2.5200042845636394e-09	-6.294129e-09	1.9898549e-08	0.92637944	801436.75	0.0030827096
2.5250174874117273e-09	-2.0399044e-08	-5.8239653e-09	0.92741257	801753.7	0.003083995
2.5300050672682743e-09	5.1111364e-09	-2.23252e-08	0.92748284	802041.4	0.0030852612
2.535018244633364e-09	2.2294866e-08	4.8533044e-09	0.92663556	802298.3	0.0030865206
2.540005867200183e-09	-9.5246095e-09	2.0383878e-08	0.92491	802517.9	0.0030877595
2.545019238417621e-09	-1.8169558e-08	-8.250617e-09	0.9226257	802698.56	0.003088991
2.550007214374208e-09	3.791644e-09	-1.6015905e-08	0.9202985	802835.9	0.0030902019
2.555020773313323e-09	1.4029083e-08	2.9119827e-09	0.918127	802929.2	0.003091405
2.5600086077797095e-09	-3.184981e-09	1.4559913e-08	0.91650397	802975.9	0.0030925875
2.5650219240820695e-09	-1.4233832e-08	-1.9413218e-09	0.9157408	802975.75	0.0030937614
2.5700096265491515e-09	3.0636484e-09	-9.221278e-09	0.91582966	802928.8	0.0030949146
2.5750226763924023e-09	6.5671277e-09	0	0.91669625	802835.3	0.0030960583
2.5800102556957007e-09	3.002982e-09	7.765287e-09	0.91822284	802697.6	0.0030971814
2.5850234816903854e-09	-6.7794597e-09	8.735948e-09	0.920108	802516.7	0.003098295
2.590011131942454e-09	-9.403277e-09	-8.735948e-09	0.9218827	802296.94	0.0030993873
2.595024399861123e-09	1.005544e-08	-8.250617e-09	0.92333144	802039.8	0.0031004697
2.6000119782957454e-09	1.41655825e-08	1.11626e-08	0.92416495	801751.9	0.0031015303
2.6050252444299008e-09	-1.3255588e-08	1.6986565e-08	0.9240985	801434.75	0.00310258
2.6100127865411236e-09	-1.6440568e-08	-1.5530574e-08	0.92320263	801096.75	0.003103609
2.615000458079209e-09	2.2446534e-08	-1.6015905e-08	0.9216013	800741.56	0.0031046215
2.6200138396555038e-09	1.5439575e-08	2.5237183e-08	0.91942346	800372.6	0.0031056223
2.6250017767531167e-09	-2.4357522e-08	1.31039215e-08	0.9170237	799999.8	0.0031066015
2.630015381954396e-09	-1.275509e-08	-2.4266521e-08	0.9147697	799625.1	0.003107569
2.635003382543582e-09	2.193087e-08	-1.2133261e-08	0.9129206	799258.2	0.0031085142
2.6400168409535144e-09	1.15872645e-08	2.3295861e-08	0.9116496	798901.1	0.003109448
2.6450046170107692e-09	-2.312903e-08	5.338635e-09	0.9112039	798563.25	0.0031103585
2.6500180157883328e-09	-1.9716549e-10	-1.6986565e-08	0.91151947	798246.3	0.003111257
2.6550057139881608e-09	1.1344599e-08	-4.8533044e-10	0.9124385	797958.5	0.0031121334
2.6600190574078145e-09	6.5216277e-10	5.8239653e-09	0.91386485	797701.7	0.0031129962
2.66500705421507e-09	5.4599675e-10	2.9119827e-09	0.9154851	797482.1	0.0031138374
2.670020610783704e-09	-5.596467e-09	1.4559913e-09	0.9169759	797301.4	0.0031146645
2.6750084992081956e-09	3.6399783e-10	-5.338635e-09	0.9181047	797163.94	0.0031154687
2.6800219131378555e-09	5.5813e-09	-2.9119827e-09	0.91871184	797070.8	0.0031162594
2.685009677906443e-09	6.0817973e-09	8.250617e-09	0.9186079	797024.1	0.003117028
2.6900230194529697e-09	-1.0419438e-08	5.338635e-09	0.9178163	797024.25	0.0031177816
2.6950108084482487e-09	-8.523616e-09	-1.4559913e-08	0.91652536	797071.3	0.0031185127
2.7000244013936096e-09	2.1400039e-08	-5.338635e-09	0.91483456	797164.7	0.003119229
2.7050124277983275e-09	4.5651394e-09	1.9413218e-08	0.91302407	797302.44	0.003119923
2.7100004064327575e-09	-1.6910732e-08	0	0.911414	797482.5	0.0031205982
2.7150140096212377e-09	2.6693174e-09	-1.6501234e-08	0.910188	797703.2	0.0031212573
2.7200019121318402e-09	1.0222273e-08	4.8533044e-09	0.90951484	797958.9	0.003121894
2.725015318523901e-09	-6.6732935e-09	5.338635e-09	0.90953356	798248.25	0.003122515
2.7300030142468005e-09	-7.583288e-10	-9.706609e-09	0.9102381	798563.75	0.0031231134
2.735016454922996e-09	6.794626e-09	7.2799566e-09	0.91147053	798903.5	0.0031236957
2.7400042129418046e-09	-1.2375926e-08	4.8533044e-09	0.9130946	799258.7	0.0031242548
2.7450176616916646e-09	1.2133261e-10	-1.6501234e-08	0.9149079	799627.7	0.0031247977
2.7500000000000006e-09	1.8503224e-08	4.367974e-09	0.91656387	800000	0.003125317
2.755015771970842e-09	-8.660115e-09	1.6501234e-08	0.9178434	798979.1	0.0031258208
2.7600035265589334e-09	-1.4893578e-08	-1.31039215e-08	0.9184616	797980.1	0.003126301
2.7650167295424096e-09	1.4226249e-08	-1.5045243e-08	0.9182894	797007.94	0.0031267642
2.7700044077928486e-09	9.251612e-09	1.2133261e-08	0.9172413	796087.75	0.003127205
2.775017879169342e-09	-1.1981595e-08	6.3092958e-09	0.9154001	795224.75	0.003127628
2.7800059246279815e-09	-2.3280695e-09	-1.0070607e-08	0.9129977	794441.06	0.0031280287
2.7850196796831776e-09	4.974637e-09	-1.9413218e-09	0.9102934	793741.5	0.0031284115
2.7900078875228553e-09	1.6076571e-09	1.9413218e-09	0.90764636	793143.8	0.0031287712
2.7950217227142872e-09	3.4883125e-09	1.4559913e-09	0.90533197	792651.56	0.0031291132
2.800009826914391e-09	-1.10716e-09	1.0191939e-08	0.90367085	792277.5	0.003129433
2.8050234171472437e-09	-1.5348576e-08	-4.8533044e-10	0.9027974	792023.75	0.003129734
2.810011375885823e-09	1.9413218e-09	-1.9413218e-08	0.9027997	791896.56	0.003130013
2.815025045609452e-09	1.9655882e-08	9.706609e-10	0.9036673	791897.06	0.0031302725
2.820013180957808e-09	5.9149646e-10	2.0869209e-08	0.9052251	792025.06	0.00313051
2.8250014160194243e-09	-1.865489e-08	1.9413218e-09	0.9072715	792278.2	0.0031307272
