# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)
7.257525229613204e-09	1.2208037e-08	-1.2148718e-08	0.78442526	803078.5
7.2600072211057375e-09	6.715014e-09	-4.555769e-09	0.7893965	804075.1
7.262514728503114e-09	4.9828723e-09	9.111538e-09	0.79396737	805065.8
7.265022041958744e-09	7.403125e-09	-4.555769e-09	0.7980234	806036.25
7.267503758994343e-09	6.430278e-09	3.0371794e-09	0.80137986	806973.44
7.2700112126880285e-09	4.8405044e-09	1.6704487e-08	0.8038984	807892.7
7.272518542868807e-09	-3.0846352e-09	3.1890384e-08	0.8054568	808780.44
7.2750000302202725e-09	-2.1070433e-08	1.3667307e-08	0.80617934	809624.75
7.277507138949359e-09	-2.9992147e-08	-1.0630128e-08	0.80630475	810439.9
7.280014187261008e-09	-1.9551843e-08	-2.2778845e-08	0.80578905	811213.56
7.282521140452114e-09	1.2148718e-08	-2.7334615e-08	0.80452615	811942.6
7.285002599367077e-09	3.530721e-08	-1.5185897e-08	0.8025285	812617.6
7.28750966693312e-09	3.3124238e-08	9.111538e-09	0.79987735	813249.75
7.290016653922035e-09	1.0155569e-08	3.6446153e-08	0.79677665	813829.3
7.292523514910922e-09	-8.257332e-09	3.0371794e-08	0.7934301	814353.94
7.295004777217329e-09	-2.2589022e-08	1.5185897e-08	0.7900557	814817.1
7.297511630764948e-09	-3.1320912e-08	-1.0630128e-08	0.7865489	815226.6
7.300018668795104e-09	-2.201955e-08	-1.6704487e-08	0.782912	815575.6
7.302500060985202e-09	-6.359094e-09	-1.8223076e-08	0.7793309	815860.3
7.3050069324569414e-09	4.3659454e-09	-1.8223076e-08	0.77602136	816085.25
7.307513967216924e-09	1.0155569e-08	-2.4297435e-08	0.77320015	816246.3
7.310020996466019e-09	1.9551843e-08	-1.2148718e-08	0.77086496	816342.8
7.312502392893536e-09	3.1226e-08	1.2148718e-08	0.7690334	816374.75
7.315009494862397e-09	2.4582171e-08	2.4297435e-08	0.76762533	816342.2
7.317516717245291e-09	-4.555769e-09	3.0371794e-08	0.76670164	816244.75
7.3200238178869326e-09	-3.217512e-08	3.3408973e-08	0.7664043	816082.9
7.3225053356355735e-09	-5.0398196e-08	1.8223076e-08	0.76684594	815859.75
7.325012596916071e-09	-3.7442728e-08	-3.0371794e-08	0.76795435	815571.6
7.327519863766697e-09	-9.396274e-09	-5.163205e-08	0.7694977	815221.8
7.330001536899694e-09	1.5992647e-08	-3.0371794e-08	0.77137053	814816
7.332508842273038e-09	3.0276883e-08	-1.2148718e-08	0.77361816	814347.5
7.335016089946866e-09	3.1320912e-08	1.2148718e-08	0.7762312	813822.06
7.337523413143012e-09	1.8080708e-08	2.1260256e-08	0.77915156	813241.75
7.340005170944167e-09	4.413401e-09	2.5816025e-08	0.7822158	812615.56
7.342512543275244e-09	-3.5591945e-09	3.0371794e-08	0.7852701	811933.1
7.345019937317754e-09	-1.8460355e-08	1.6704487e-08	0.7880752	811203.3
7.347501612640703e-09	-3.274459e-08	9.111538e-09	0.79059005	810437.1
7.350008957343572e-09	-3.450046e-08	-1.5185897e-08	0.7929045	809621.8
7.3525162018104165e-09	-1.3524939e-08	-3.1890384e-08	0.7949297	808768.4
7.355023453346978e-09	1.5755369e-08	-3.4927563e-08	0.79647815	807880.1
7.35750512817458e-09	3.1985294e-08	-2.4297435e-08	0.7973944	806970.1
7.360012375113005e-09	3.52123e-08	4.555769e-09	0.79763746	806023.25
7.3625196543233565e-09	2.3727964e-08	3.9483332e-08	0.79718775	805052.3
7.3650012457896925e-09	1.8982371e-10	5.466923e-08	0.79614353	804071.75
7.36750837496095e-09	-2.9043028e-08	2.8853204e-08	0.79453856	803064.9
7.370015498850724e-09	-4.5842427e-08	7.5929485e-09	0.79234266	802046
7.37252271921992e-09	-3.7205446e-08	-1.5185897e-08	0.78945756	801018.9
7.375004393050683e-09	-1.0819951e-08	-4.252051e-08	0.7859438	799998.2
7.377511600904376e-09	1.793834e-08	-3.9483332e-08	0.78190047	798967.06
7.3800187819544585e-09	2.8473556e-08	-6.074359e-09	0.7775148	797940.06
7.382500481568362e-09	2.7904086e-08	3.0371794e-09	0.7729363	796931.56
7.38500770855753e-09	2.1260256e-08	1.5185897e-08	0.76811355	795924.7
7.387515041363147e-09	1.0630128e-08	2.4297435e-08	0.76312256	794934.1
7.390022451223683e-09	-5.5048877e-09	2.4297435e-08	0.758015	793963.44
7.392504231997958e-09	-1.9172194e-08	3.0371794e-08	0.75299156	793026.4
7.395011606435004e-09	-2.657532e-08	1.2148718e-08	0.74817383	792107.25
7.3975191480813885e-09	-3.3029327e-08	-1.5185897e-08	0.74373645	791219.3
7.40000103682419e-09	-1.9741666e-08	-3.6446153e-08	0.7397202	790374.75
7.4025086882988585e-09	9.491186e-09	-3.6446153e-08	0.73603016	789559.6
7.4050163698145774e-09	3.6446153e-08	-1.5185897e-08	0.7327752	788785.8
7.407524077736402e-09	3.4927563e-08	1.5185897e-08	0.73005795	788056.56
7.410006236210885e-09	1.5185897e-08	2.1260256e-08	0.7280012	787381.4
7.412514078046745e-09	-1.328766e-09	3.0371794e-08	0.72663754	786749.2
7.415021918679368e-09	-1.0914864e-08	1.8223076e-08	0.7259518	786169.5
7.417504276557445e-09	-1.2528365e-08	9.111538e-09	0.72583234	785649.8
7.420012195757471e-09	-1.7558692e-08	6.074359e-09	0.7262225	785181.56
7.422520207239479e-09	-2.1734815e-08	6.074359e-09	0.7271779	784772.06
7.4250025764715385e-09	-2.40127e-08	0	0.7287137	784426.44
7.4275105621971536e-09	-1.5660456e-08	-2.1260256e-08	0.7308061	784138.6
7.43001865414828e-09	-1.4711338e-09	-4.252051e-08	0.7333351	783913.8
7.432501170484932e-09	1.7653605e-08	-2.1260256e-08	0.7361295	783754.3
7.43500921137912e-09	3.9246054e-08	3.0371794e-09	0.73912865	783657.3
7.437517265587067e-09	3.6635974e-08	2.4297435e-08	0.74225664	783625.25
7.4400252491226465e-09	1.0060656e-08	4.252051e-08	0.74552417	783658.25
7.442507700294674e-09	-1.8080708e-08	3.3408973e-08	0.7488461	783754.8
7.44501564816179e-09	-3.3171695e-08	1.5185897e-08	0.7521386	783916.5
7.44752367874041e-09	-2.7097334e-08	-1.2148718e-08	0.75521994	784142.2
7.450006061824104e-09	-1.4379146e-08	-1.8223076e-08	0.7579793	784427.5
7.45251395733763e-09	-4.128666e-09	-1.8223076e-08	0.76045245	784777.25
7.455021810675252e-09	1.4711338e-09	-1.8223076e-08	0.7626111	785187.56
7.457503974810988e-09	9.681009e-09	-1.5185897e-08	0.76443696	785651.5
7.460011803663326e-09	1.1863982e-08	-1.2148718e-08	0.7659165	786176.94
7.462519536725561e-09	1.7843428e-08	0	0.76692855	786757.4
7.465001627532842e-09	2.4392346e-08	1.5185897e-08	0.76743	787383.56
7.46750929615991e-09	1.328766e-08	3.6446153e-08	0.76748985	788065.9
7.470017016261342e-09	-1.2433453e-08	3.6446153e-08	0.7671986	788795.8
7.472524670257696e-09	-3.6256328e-08	1.8223076e-08	0.76660824	789570.1
7.47500663147262e-09	-4.033754e-08	-9.111538e-09	0.76574105	790377.4
7.477514300534565e-09	-1.6040103e-08	-2.7334615e-08	0.76458675	791230.94
7.480021848067082e-09	8.731891e-09	-3.0371794e-08	0.76317614	792119.3
7.4825038928067e-09	2.3822876e-08	-2.1260256e-08	0.7616137	793029.4
7.485011402244539e-09	2.505673e-08	9.111538e-09	0.7600089	793976.44
7.487518912008874e-09	1.537572e-08	1.8223076e-08	0.75849944	794947.25
7.490000867026018e-09	4.1761217e-09	1.5185897e-08	0.75713205	795928.1
7.49250832735729e-09	-7.5929485e-10	6.074359e-09	0.7558783	796935.06
7.495015897681688e-09	-4.8405044e-09	1.8223076e-08	0.7548019	797954.25
7.497523349714368e-09	-8.162419e-09	1.5185897e-08	0.7539951	798981.44
7.500025805525225e-09	-1.6799397e-08	9.111538e-09	0.7535611	799902.75
7.50250982390256e-09	-2.8853204e-08	-3.0371794e-09	0.753399	790540
7.505017809363111e-09	-2.2399197e-08	-2.7334615e-08	0.7529058	781124.56
7.50750015706467e-09	6.548918e-09	-4.252051e-08	0.75182444	771879.06
7.5100082167396e-09	3.6161417e-08	-2.4297435e-08	0.75026447	762648.94
7.512516372959453e-09	4.195104e-08	3.0371794e-09	0.7480429	753567
7.51502457775137e-09	3.1890384e-08	2.4297435e-08	0.74503887	744669.25
7.517507446538692e-09	7.0234774e-09	4.252051e-08	0.7410211	736077.75
7.520016212925042e-09	-1.9362018e-08	4.555769e-08	0.7353896	727649.5
7.522524847076375e-09	-3.227003e-08	9.111538e-09	0.7278104	719509.1
7.525007974516414e-09	-3.075144e-08	-9.111538e-09	0.71844757	711766.56
7.527516800532772e-09	-1.9741666e-08	-9.111538e-09	0.70759094	704292.8
7.530000129670962e-09	-7.213301e-09	-1.8223076e-08	0.6956205	697269.4
7.5325092304408e-09	2.2778845e-09	-3.0371794e-08	0.68220216	690579.7
7.535018632972885e-09	7.5929485e-09	-1.8223076e-08	0.66744685	684324.06
7.537502536439741e-09	9.491186e-09	-1.8223076e-08	0.6515606	678584.94
7.540012202210146e-09	2.2778845e-08	-6.074359e-09	0.6343476	673266.75
7.542521966728455e-09	3.5686856e-08	6.074359e-09	0.6163389	668452.5
7.545006365586361e-09	3.68258e-08	2.1260256e-08	0.5984946	664202.06
7.54751669371819e-09	2.4297435e-08	1.8223076e-08	0.5810852	660444.9
7.5500014221329e-09	1.8982371e-09	3.3408973e-08	0.56458294	657272.94
7.55251221096571e-09	-2.657532e-08	3.6446153e-08	0.54870766	654632.94
7.555023311768642e-09	-3.9483332e-08	1.2148718e-08	0.5339467	652571.3
7.557508772095646e-09	-2.923285e-08	-6.074359e-09	0.52084494	651108.9
7.560020111618858e-09	-1.1009775e-08	-2.1260256e-08	0.5095282	650221.1
7.562506280723619e-09	3.7964742e-09	-2.4297435e-08	0.50079703	649929.7
7.565018169481298e-09	7.782772e-09	-1.5185897e-08	0.4950234	650230.1
7.5675044236201e-09	6.8336536e-09	-1.2148718e-08	0.49225608	651115.1
7.570016529550517e-09	1.2908012e-08	-1.5185897e-08	0.4920524	652599.5
7.572503146095746e-09	2.3727964e-08	-1.2148718e-08	0.4943624	654647.44
7.575015355828856e-09	3.7110535e-08	0	0.49945885	657292.56
7.577501655087549e-09	4.052736e-08	2.7334615e-08	0.50730985	660470.4
7.580013547064516e-09	3.1071767e-08	3.6446153e-08	0.51795495	664234.06
7.58252556579306e-09	3.7015624e-09	4.252051e-08	0.53118575	668538.9
7.585011901866507e-09	-2.249411e-08	3.3408973e-08	0.5463793	673315.56
7.587523757935787e-09	-3.5971592e-08	2.7334615e-08	0.5631164	678643.2
7.59000949149353e-09	-3.170056e-08	3.0371794e-09	0.58062917	684391.6
7.59252070534517e-09	-1.6514663e-08	-1.2148718e-08	0.59924066	690656.94
7.59500630379086e-09	-5.5048877e-09	-1.5185897e-08	0.6184878	697287.1
7.597517455803711e-09	-9.491186e-09	-2.1260256e-08	0.6383781	704392.3
7.600002687711889e-09	-7.213301e-09	-1.5185897e-08	0.6580551	711799.06
7.602513623677331e-09	4.745593e-09	-1.5185897e-08	0.67750245	719631.7
7.605024390433453e-09	2.3158492e-08	-2.4297435e-08	0.6960472	727783.6
7.607508617699925e-09	3.3598795e-08	0	0.7133006	736132.56
7.610018356941645e-09	3.4927563e-08	1.8223076e-08	0.7297205	744819.8
7.612502087044099e-09	1.38571306e-08	3.9483332e-08	0.7450825	753633.1
7.615011069781091e-09	-1.8697635e-08	4.252051e-08	0.75952005	762719.5
7.617519834313531e-09	-3.8059653e-08	2.4297435e-08	0.7725557	771953.1
7.620002598089288e-09	-4.0052804e-08	-6.074359e-09	0.78396857	781200.94
7.622510628772903e-09	-2.3490683e-08	-2.8853204e-08	0.7940228	790616.94
7.625018289182644e-09	5.030328e-09	-2.7334615e-08	0.80277735	800069
7.627525567822887e-09	2.4060155e-08	-2.1260256e-08	0.8104926	809519.25
7.630007156116017e-09	2.4036428e-08	-1.5185897e-09	0.81730974	818835.56
7.632514460433027e-09	1.537572e-08	1.8223076e-08	0.82331467	828173.94
7.635021648044649e-09	4.644749e-09	1.8223076e-08	0.8282936	837400.06
7.63750299376385e-09	3.0371794e-09	1.5185897e-08	0.83241916	846385
7.640009588372094e-09	-6.7387416e-09	1.3667307e-08	0.8361901	855278.2
7.642515715348686e-09	-1.543504e-08	9.111538e-09	0.8398904	863950.5
7.64502163888442e-09	-2.5210962e-08	-6.074359e-09	0.84358567	872368.44
7.647501856505335e-09	-1.6870581e-08	-2.1260256e-08	0.847243	880417.6
7.650007610279704e-09	1.2196173e-08	-2.8853204e-08	0.85097253	888232.4
7.652513180524725e-09	3.288696e-08	-1.0630128e-08	0.85485333	895696.8
7.655018692581362e-09	2.6171945e-08	2.1260256e-08	0.85920143	902781.6
7.657523977183502e-09	1.1863982e-10	3.0371794e-08	0.86418474	909458.4
7.660003794992164e-09	-2.3027988e-08	2.4297435e-08	0.8695748	915640.25
7.662509014247114e-09	-3.325474e-08	-4.555769e-09	0.8751583	921429.4
7.665013888774824e-09	-1.7558692e-08	-2.7334615e-08	0.8808441	926736.6
7.667518749981513e-09	1.1958893e-08	-2.1260256e-08	0.8867481	931541.7
7.67002359364701e-09	2.8307461e-08	-1.0630128e-08	0.89274395	935825.5
7.672502711247404e-09	2.582789e-08	1.6704487e-08	0.89845264	939535.56
7.6750072702839e-09	8.8357e-09	3.2649677e-08	0.903622	942733.75
7.67751166633684e-09	-2.1295847e-08	2.5816025e-08	0.90795225	945366.5
7.680015883142129e-09	-3.4239452e-08	0	0.9113537	947423.3
7.682519876282695e-09	-1.4592698e-08	-3.4927563e-08	0.91384614	948896.44
7.685023763274607e-09	1.7890885e-08	-3.2649677e-08	0.9152949	949779.75
7.687502130687192e-09	3.668343e-08	-3.7964742e-09	0.91540587	950070.2
7.690006195576844e-09	2.4487258e-08	2.7334615e-08	0.91413754	949772.8
7.692510225000514e-09	-4.8879607e-09	3.5686856e-08	0.9117658	948882.1
7.695014228609135e-09	-3.5591945e-08	1.3667307e-08	0.90859944	947402.2
7.697518584878076e-09	-3.2459855e-08	-2.0500961e-08	0.9046948	945338.2
7.700023083437666e-09	3.1320913e-09	-4.1001922e-08	0.90009177	942698.4
7.702501894081213e-09	3.217512e-08	-2.1260256e-08	0.895063	939529.25
7.705006387307988e-09	3.7964742e-08	1.6704487e-08	0.88981193	935777.44
7.707510836314144e-09	9.870833e-09	3.7964742e-08	0.88471013	931487.9
7.710014986245325e-09	-2.2968669e-08	2.5816025e-08	0.879914	926678.2
7.712519316052518e-09	-2.9327763e-08	0	0.87539196	921366.6
7.715023890475618e-09	-1.38571306e-08	-2.5816025e-08	0.8710722	915573.7
7.717503062535894e-09	5.1252402e-09	-1.8223076e-08	0.8671246	909388.75
7.720007922058212e-09	1.1199599e-08	-1.0630128e-08	0.8636504	902708.5
7.722513092111893e-09	1.2813101e-08	-1.5185897e-09	0.86060715	895620.4
7.725018476420698e-09	1.480625e-08	4.555769e-09	0.857725	888152.75
7.727523840171156e-09	7.213301e-09	1.5185897e-08	0.85478306	880335.8
7.730003929468897e-09	-3.0371794e-09	1.6704487e-08	0.851743	872283.94
7.732509642175555e-09	-1.328766e-08	1.2148718e-08	0.8484884	863863.9
7.735015310853234e-09	-2.4487258e-08	-3.0371794e-09	0.844954	855190.8
7.737521180179814e-09	-2.1450079e-08	-1.6704487e-08	0.8409433	846298.4
7.740001876023423e-09	8.542067e-10	-3.0371794e-08	0.8362107	837314.2
7.742508290394326e-09	2.5436377e-08	-1.8223076e-08	0.83044666	828089.7
7.745014759085265e-09	2.96125e-08	9.111538e-09	0.82366824	818753.5
7.747521420792898e-09	1.3667307e-08	2.4297435e-08	0.8159374	809342.4
7.750025689728597e-09	-6.8336536e-09	2.4297435e-08	0.8071963	800118.2
7.752508157180306e-09	-1.8602723e-08	1.2148718e-08	0.7977007	811531.8
7.755014543418855e-09	-1.7653605e-08	-6.074359e-09	0.7884084	823009.8
7.757521177037486e-09	-7.972596e-09	-1.0630128e-08	0.77985525	834397.56
7.760002048047238e-09	1.8982371e-09	0	0.77166176	845533.94
7.762508341393802e-09	3.0371794e-09	-3.0371794e-09	0.76424074	856604.8
7.765014453136733e-09	6.1692704e-09	-6.074359e-09	0.7585117	867450.3
7.767520291800746e-09	5.030328e-09	3.0371794e-09	0.75549996	878027.1
7.770000251427368e-09	2.8473557e-09	3.0371794e-09	0.7561436	888190.4
7.772506256229191e-09	1.573164e-08	6.074359e-09	0.76053405	898112.1
7.775012481608978e-09	2.9897234e-09	2.7334615e-08	0.7677934	907645.75
7.777518574976884e-09	-1.84129e-08	1.2148718e-08	0.77773136	916752
7.780024430192098e-09	-1.9077282e-08	-1.5185897e-09	0.79142404	925394.4
7.782504747032228e-09	-4.555769e-09	-1.9741666e-08	0.8088188	933459.25
7.785010580986182e-09	4.3659454e-09	-7.5929485e-09	0.82928824	941080.4
7.78751611925064e-09	1.1389423e-08	-1.5185897e-09	0.8512852	948141.44
7.790021644016051e-09	3.227003e-09	9.111538e-09	0.8739757	954615.25
7.79250169963088e-09	-3.0371794e-09	4.555769e-09	0.896228	960419.56
7.79500694681508e-09	-3.7015624e-09	-2.2778845e-09	0.9177426	965650.4
7.797511632667385e-09	2.657532e-09	-1.8982371e-10	0.93684375	970223.5
7.800015867744852e-09	1.0440304e-09	3.0371794e-09	0.9512132	974122
7.802518606264772e-09	-1.7321413e-09	0	0.959713	977329.1
7.805018825445406e-09	1.328766e-09	-3.0371794e-09	0.9628319	979832.75
7.807516812675876e-09	4.5083133e-09	-7.5929485e-10	0.9613148	981625.2
7.81001455801832e-09	4.0812096e-09	3.0371794e-09	0.95468813	982701.9
7.812514945664285e-09	-1.8033253e-09	3.7964742e-09	0.94256884	983058.94
7.815019473158681e-09	-6.64383e-09	-7.5929485e-10	0.92624766	982692.06
7.817502569261407e-09	-2.2778845e-09	-8.352243e-09	0.9079541	981614.06
7.820014554422677e-09	7.782772e-09	-6.074359e-09	0.8890145	979803.94
7.822523423698493e-09	1.1579246e-08	6.074359e-09	0.8707295	977281
7.82500033938669e-09	1.7084134e-09	1.5185897e-08	0.8541731	974098.9
7.82750309368916e-09	-1.0630128e-08	9.111538e-09	0.83980507	970198.6
7.830005296614986e-09	-8.731891e-09	-3.0371794e-09	0.82905936	965626.3
7.832503636638126e-09	-3.227003e-09	-6.074359e-09	0.8227619	960407.6
7.835004341781561e-09	6.548918e-09	-1.5185897e-09	0.8203647	954551.06
7.837510673861261e-09	5.4099756e-09	0	0.8211252	948068.9
7.840019511454971e-09	1.275378e-09	0	0.82511145	940992.1
7.84250201504888e-09	5.6947114e-10	1.5185897e-09	0.83245987	933437.75
7.845008570191254e-09	4.603225e-09	3.0371794e-09	0.8425826	925283.7
7.847513525173418e-09	-4.0812096e-09	1.2148718e-08	0.85425943	916638.2
7.850017173335598e-09	-1.328766e-08	3.0371794e-09	0.86632174	907535.5
7.852519718263308e-09	-1.0392848e-08	-9.111538e-09	0.877852	898011.3
7.855022844591382e-09	8.542067e-10	-1.2148718e-08	0.88836086	888097.25
7.857502920171486e-09	1.0535216e-08	-7.5929485e-09	0.8973167	877930.6
7.860011012121052e-09	1.5322332e-08	0	0.9039704	867341.4
7.862519840900825e-09	1.0060656e-08	1.3667307e-08	0.9069758	856481.5
7.865002146284352e-09	-4.1761217e-09	1.9741666e-08	0.90583813	845515.25
7.867508318292719e-09	-1.4616425e-08	9.111538e-09	0.90071017	834264.25
7.87001348736857e-09	-1.5185897e-08	-6.074359e-09	0.89182395	822881.8
7.872518101019666e-09	-1.8982371e-09	-1.3667307e-08	0.8791223	811411.2
7.875022633140133e-09	9.3013615e-09	-1.2148718e-08	0.86240315	799895.9
7.877502810603037e-09	1.5565544e-08	-3.0371794e-09	0.8419385	788492.8
7.880010539002762e-09	1.5185897e-08	1.3667307e-08	0.81750894	777008.5
7.882519124910641e-09	6.454006e-09	1.9741666e-08	0.7898487	765611.75
7.8850012415901e-09	-7.5929485e-09	1.8223076e-08	0.76015526	754469.56
7.88750823478018e-09	-2.1260256e-08	1.4426602e-08	0.72855353	743395.6
7.89001500081678e-09	-2.0500961e-08	-9.111538e-09	0.6956465	732547.3
7.892522131240734e-09	-1.8223076e-08	-1.5185897e-08	0.6615367	721965.1
7.89500478206522e-09	-9.870833e-09	-1.2148718e-08	0.627154	711791.4
7.897513706747765e-09	6.074359e-09	-2.1260256e-08	0.59275556	701858.9
7.900022416752439e-09	1.7463782e-08	-2.7334615e-08	0.55967855	692317.25
7.902506221527203e-09	2.0500961e-08	-1.2148718e-08	0.52912724	683291.8
7.905016909062312e-09	2.2778845e-08	-6.074359e-09	0.5012129	674630.8
7.907502896736561e-09	2.201955e-08	3.0371794e-09	0.47680616	666546.7
7.910014949018236e-09	1.8602723e-08	6.074359e-09	0.45545667	658906.9
7.912501167817985e-09	2.1260256e-08	1.2148718e-08	0.43813002	651899.06
7.91501364631993e-09	1.5945192e-08	3.0371794e-08	0.42538345	645404.56
7.91750116315774e-09	-1.8982371e-09	2.1260256e-08	0.41795513	639581.6
7.92001509949262e-09	-1.7084133e-08	1.5185897e-08	0.41560844	634333.8
7.922503944401502e-09	-2.1829727e-08	-3.0371794e-09	0.41811565	629789.4
7.925018419783714e-09	-1.5945192e-08	-1.2148718e-08	0.42511666	625874.4
7.927506963387547e-09	3.321915e-10	-2.7334615e-08	0.4358781	622684.25
7.930020926080084e-09	1.6704487e-08	-2.7334615e-08	0.45020008	620165.6
7.932508945771511e-09	1.9836577e-08	-1.5185897e-08	0.4677043	618379.44
7.93502221583848e-09	2.2778845e-08	-1.8223076e-08	0.48839906	617295.94
7.93750985868406e-09	2.8283733e-08	-6.074359e-09	0.5109386	616941.06
7.94002360926178e-09	2.4866907e-08	1.2148718e-08	0.5346965	617309.1
7.9425108808277e-09	2.4487258e-08	1.2148718e-08	0.5583532	618390.75
7.945023243027262e-09	2.4677082e-08	2.4297435e-08	0.58177173	620203.7
7.947509538305513e-09	1.1579246e-08	3.3408973e-08	0.6039483	622703.06
7.950021510306315e-09	-8.921714e-09	2.7334615e-08	0.6250078	625931.25
7.952508079185038e-09	-1.8602723e-08	1.2148718e-08	0.6442733	629809.75
7.955020366447877e-09	-2.3727964e-08	6.074359e-09	0.6616865	634403.25
7.957507103795142e-09	-2.6765143e-08	-6.074359e-09	0.6762857	639600
7.960019046213167e-09	-1.4616425e-08	-1.8223076e-08	0.6879146	645485.2
7.962504784356932e-09	1.6609575e-10	-2.7334615e-08	0.6962342	651915.2
7.965014665353661e-09	8.636979e-09	-1.8223076e-08	0.70155	658993.7
7.967524580235004e-09	1.5755369e-08	-1.5185897e-08	0.70400596	666633.25
7.970008600684837e-09	2.761935e-08	3.0371794e-09	0.7039608	674716.4
7.972518107059086e-09	1.9172194e-08	1.8223076e-08	0.70173407	683378.06
7.975002078240108e-09	2.8473557e-09	1.2148718e-08	0.6975164	692408.4
7.977511536756945e-09	-3.7964742e-09	1.8223076e-08	0.69130933	701957
7.980020755790567e-09	-4.1761217e-09	6.074359e-09	0.6835	711894.4
7.982504203652934e-09	-1.1389423e-08	9.111538e-09	0.67489195	722074.75
7.985012958126715e-09	-1.8223076e-08	0	0.6660804	732666.9
7.987521502633614e-09	-1.7653605e-08	-3.0371794e-09	0.6578013	743525.75
7.990004451096873e-09	-1.5755369e-08	-1.2148718e-08	0.650632	754494.94
7.992513050073293e-09	-7.403125e-09	-2.7334615e-08	0.6447569	765757.1
7.995021664935136e-09	1.6514663e-08	-3.0371794e-08	0.64050084	777155.44
7.997504723595437e-09	2.0500961e-08	-2.1260256e-08	0.6383568	788527.25
8.000024614938763e-09	2.1734815e-08	1.2148718e-08	0.6390529	799976.06
8.002510212301483e-09	1.5518088e-08	1.8223076e-08	0.6428799	797560.25
8.005019060674589e-09	-1.5660456e-09	1.8223076e-08	0.6492314	795131.5
